fecha_ingreso,anio,mes,estado,proveedor_top,nombre_comercial,tipo_servicio,problema_clasificado,motivo_reclamacion,estado_procesal,resuelta,monto_reclamado,monto_recuperado,porcentaje_recuperado,dias_resolucion
2024-12-18,2024,12,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,NEGATIVA A CORREGIR ERRORES,DESISTIMIENTO,False,3311.0,0.0,0.0,72.0
2024-12-18,2024,12,Durango,IZZI,IZZI,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,DESISTIMIENTO,False,0.0,0.0,0.0,114.0
2024-12-18,2024,12,Ciudad de México,IZZI,IZZI,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,DESISTIMIENTO,False,0.0,0.0,0.0,35.0
2024-12-18,2024,12,Ciudad de México,IZZI,IZZI,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,CONCILIADA,True,0.0,0.0,0.0,20.0
2024-12-18,2024,12,Ciudad de México,IZZI,IZZI,TV,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,0.0,482.14,0.0,21.0
2024-12-18,2024,12,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,34.0
2024-12-18,2024,12,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,35.0
2024-12-18,2024,12,Ciudad de México,OTROS,DISH,TV,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,0.0,0.0,0.0,21.0
2024-12-18,2024,12,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,0.0,1532.59,0.0,20.0
2024-12-18,2024,12,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,0.0,1039.59,0.0,21.0
2024-12-18,2024,12,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,768.95,0.0,22.0
2024-12-18,2024,12,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,Facturación y Pagos,USO FRAUDULENTO,DESISTIMIENTO,False,0.0,0.0,0.0,55.0
2024-12-18,2024,12,Ciudad de México,AT&T,AT&T,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,0.0,241.63,0.0,63.0
2024-12-18,2024,12,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,0.0,0.0,50.0
2024-12-18,2024,12,Morelos,AT&T,AT&T,Telefonía Móvil,"Entrega, Cambios y Garantías",INCUMPLIMIENTO DE PLAZOS,NO CONCILIADA,True,0.0,0.0,0.0,50.0
2024-12-18,2024,12,Estado de México,MEGACABLE,MEGACABLE,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,DESISTIMIENTO,False,0.0,0.0,0.0,71.0
2024-12-18,2024,12,Estado de México,TOTALPLAY,TOTALPLAY,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,0.0,0.0,48.0
2024-12-18,2024,12,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,Facturación y Pagos,CUOTA EXTRAORDINARIA,CONCILIADA,True,819.99,819.99,1.0,63.0
2024-12-18,2024,12,Sonora,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,147.0
2024-12-18,2024,12,Veracruz,TELMEX,TELMEX,Telefonía Fija,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,0.0,0.0,140.0
2024-12-18,2024,12,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",DEFECTOS DE FABRICACION,CONCILIADA,True,0.0,0.0,0.0,84.0
2024-12-19,2024,12,Guanajuato,MOVISTAR,MOVISTAR,Telefonía Móvil,Facturación y Pagos,NEGATIVA A CORREGIR ERRORES,CONCILIADA,True,0.0,582.0,0.0,89.0
2024-12-19,2024,12,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,DESISTIMIENTO,False,0.0,0.0,0.0,19.0
2024-12-19,2024,12,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,22.0
2024-12-19,2024,12,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A CAMBIO O DEVOLUCION,CONCILIADA,True,0.0,449.0,0.0,20.0
2024-12-19,2024,12,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,0.0,599.0,0.0,7.0
2024-12-19,2024,12,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,DESISTIMIENTO,False,0.0,0.0,0.0,60.0
2024-12-19,2024,12,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,0.0,416.88,0.0,7.0
2024-12-19,2024,12,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,0.0,995.42,0.0,7.0
2024-12-19,2024,12,Ciudad de México,IZZI,IZZI,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,25.0
2024-12-19,2024,12,Ciudad de México,AT&T,AT&T,Telefonía Móvil,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,0.0,399.0,0.0,21.0
2024-12-19,2024,12,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,Facturación y Pagos,PENALIZACION POR CAUSA IMPUTABLE AL PROVEEDOR,NO CONCILIADA,True,50.0,0.0,0.0,61.0
2024-12-19,2024,12,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,900.0,0.0,19.0
2024-12-19,2024,12,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA DEVOLUCION DE DEPOSITO,DESISTIMIENTO,False,0.0,0.0,0.0,73.0
2024-12-19,2024,12,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,DESISTIMIENTO,False,0.0,0.0,0.0,73.0
2024-12-19,2024,12,Morelos,OTROS,STAR TV,TV,Facturación y Pagos,CUOTA EXTRAORDINARIA,DESISTIMIENTO,False,0.0,0.0,0.0,90.0
2024-12-19,2024,12,Morelos,OTROS,SKY,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,CONCILIADA,True,0.0,0.0,0.0,90.0
2024-12-19,2024,12,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,CONCILIADA,True,515.0,515.0,1.0,78.0
2024-12-19,2024,12,Querétaro,OTROS,DISH,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,DESISTIMIENTO,False,0.0,0.0,0.0,103.0
2024-12-19,2024,12,Quintana Roo,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,NEGATIVA A CORREGIR ERRORES,DESISTIMIENTO,False,0.0,0.0,0.0,82.0
2024-12-19,2024,12,Tamaulipas,AT&T,AT&T,Internet,"Entrega, Cambios y Garantías",DEFICIENCIA EN LA REPARACION,CONCILIADA,True,900.0,900.0,1.0,70.0
2024-12-20,2024,12,Campeche,IZZI,IZZI,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,CONCILIADA,True,540.0,540.0,1.0,91.0
2024-12-20,2024,12,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,CONCILIADA,True,0.0,0.0,0.0,150.0
2024-12-20,2024,12,Guanajuato,MOVISTAR,MOVISTAR,Telefonía Móvil,Facturación y Pagos,NEGATIVA A CORREGIR ERRORES,DESISTIMIENTO,False,483.0,0.0,0.0,115.0
2024-12-20,2024,12,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PENALIZACION POR CAUSA IMPUTABLE AL PROVEEDOR,DESISTIMIENTO,False,0.0,0.0,0.0,31.0
2024-12-20,2024,12,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,DESISTIMIENTO,False,0.0,0.0,0.0,21.0
2024-12-20,2024,12,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,600.0,0.0,25.0
2024-12-20,2024,12,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,160.0,380.0,2.375,31.0
2024-12-20,2024,12,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,0.0,0.0,28.0
2024-12-20,2024,12,Ciudad de México,OTROS,SKY,TV,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,0.0,444.0,0.0,32.0
2024-12-20,2024,12,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Privacidad,"ENVIO DE INFORMACION, PROMOCIONES U OFERTAS NO SOLICITADAS POR TELEFONO",CONCILIADA,True,0.0,0.0,0.0,34.0
2024-12-20,2024,12,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Facturación y Pagos,NEGATIVA A BONIFICACION,CONCILIADA,True,0.0,0.0,0.0,19.0
2024-12-20,2024,12,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,DESISTIMIENTO,False,0.0,0.0,0.0,32.0
2024-12-20,2024,12,Ciudad de México,AT&T,AT&T,Telefonía Móvil,Facturación y Pagos,CUOTA EXTRAORDINARIA,CONCILIADA,True,0.0,36.0,0.0,20.0
2024-12-20,2024,12,Ciudad de México,AT&T,AT&T,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,DESISTIMIENTO,False,0.0,0.0,0.0,32.0
2024-12-20,2024,12,Ciudad de México,IZZI,IZZI,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,32.0
2024-12-20,2024,12,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,DESISTIMIENTO,False,0.0,0.0,0.0,32.0
2024-12-20,2024,12,Ciudad de México,IZZI,IZZI,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,DESISTIMIENTO,False,633.0,0.0,0.0,69.0
2024-12-21,2024,12,Baja California Sur,OTROS,SKY,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,DESISTIMIENTO,False,1054.0,0.0,0.0,115.0
2024-12-23,2024,12,Baja California,OTROS,SKY,Internet,Facturación y Pagos,NEGATIVA A CORREGIR ERRORES,CONCILIADA,True,0.0,0.0,0.0,135.0
2024-12-23,2024,12,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,DESISTIMIENTO,False,1510.0,0.0,0.0,25.0
2024-12-23,2024,12,Ciudad de México,IZZI,IZZI,TV,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,DESISTIMIENTO,False,0.0,0.0,0.0,25.0
2024-12-23,2024,12,Ciudad de México,AT&T,AT&T,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,DESISTIMIENTO,False,0.0,0.0,0.0,32.0
2024-12-23,2024,12,Ciudad de México,IZZI,IZZI,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,29.0
2024-12-23,2024,12,Ciudad de México,AT&T,AT&T,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,DESISTIMIENTO,False,0.0,0.0,0.0,29.0
2024-12-23,2024,12,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,DESISTIMIENTO,False,0.0,0.0,0.0,70.0
2024-12-23,2024,12,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,NO CONCILIADA,True,0.0,0.0,0.0,56.0
2024-12-23,2024,12,Estado de México,IZZI,IZZI,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,DESISTIMIENTO,False,0.0,0.0,0.0,108.0
2024-12-23,2024,12,Veracruz,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,NEGATIVA A CORREGIR ERRORES,NO CONCILIADA,True,0.0,0.0,0.0,66.0
2024-12-24,2024,12,Campeche,AT&T,AT&T,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A HACERLA EFECTIVA,DESISTIMIENTO,False,0.0,0.0,0.0,108.0
2024-12-24,2024,12,Ciudad de México,AT&T,AT&T,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,IMPROCEDENTE,False,0.0,0.0,0.0,9.0
2024-12-24,2024,12,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,225.0,0.0,10.0
2024-12-24,2024,12,Sinaloa,OTROS,SKY,TV,Facturación y Pagos,USO FRAUDULENTO,CONCILIADA,True,0.0,0.0,0.0,30.0
2024-12-26,2024,12,Ciudad de México,AT&T,AT&T,Telefonía Móvil,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,0.0,150.0,0.0,21.0
2024-12-26,2024,12,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,DESISTIMIENTO,False,70.0,0.0,0.0,32.0
2024-12-26,2024,12,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,DESISTIMIENTO,False,0.0,0.0,0.0,32.0
2024-12-26,2024,12,Ciudad de México,AT&T,AT&T,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,0.0,650.0,0.0,21.0
2024-12-26,2024,12,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,NO CONCILIADA,True,0.0,0.0,0.0,71.0
2024-12-26,2024,12,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,Publicidad y Promociones,NO RESPETA DESCUENTOS,CONCILIADA,True,0.0,189.0,0.0,15.0
2024-12-26,2024,12,Ciudad de México,OTROS,OUI,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,75.0,0.0,11.0
2024-12-26,2024,12,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Facturación y Pagos,PENALIZACION POR CAUSA IMPUTABLE AL PROVEEDOR,CONCILIADA,True,0.0,3.25,0.0,13.0
2024-12-26,2024,12,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,26.0
2024-12-26,2024,12,Ciudad de México,IZZI,IZZI,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,CONCILIADA,True,0.0,0.0,0.0,18.0
2024-12-26,2024,12,Ciudad de México,IZZI,IZZI,TV,Facturación y Pagos,USO FRAUDULENTO,CONCILIADA,True,0.0,1300.0,0.0,57.0
2024-12-26,2024,12,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,220.0,0.0,12.0
2024-12-26,2024,12,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A CAMBIO O DEVOLUCION,CONCILIADA,True,0.0,1499.0,0.0,34.0
2024-12-26,2024,12,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,DESISTIMIENTO,False,0.0,0.0,0.0,26.0
2024-12-26,2024,12,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,NEGATIVA A CORREGIR ERRORES,DESISTIMIENTO,False,0.0,0.0,0.0,33.0
2024-12-26,2024,12,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,41.0
2024-12-26,2024,12,Ciudad de México,OTROS,BAIT,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,66.0
2024-12-26,2024,12,Ciudad de México,AT&T,AT&T,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,0.0,0.0,20.0
2024-12-26,2024,12,Ciudad de México,AT&T,AT&T,Telefonía Móvil,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,DESISTIMIENTO,False,0.0,0.0,0.0,41.0
2024-12-26,2024,12,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,300.0,0.0,21.0
2024-12-26,2024,12,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,NO CONCILIADA,True,0.0,0.0,0.0,61.0
2024-12-26,2024,12,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,41.0
2024-12-26,2024,12,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A BONIFICACION POR CAMBIO DE PRODUCTO,CONCILIADA,True,0.0,328.0,0.0,21.0
2024-12-26,2024,12,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,490.7,0.0,13.0
2024-12-26,2024,12,Ciudad de México,OTROS,SKY,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,0.0,0.0,22.0
2024-12-26,2024,12,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,Contratos y Condiciones,NEGATIVA A LA RESCISION,CONCILIADA,True,0.0,0.0,0.0,11.0
2024-12-26,2024,12,Ciudad de México,IZZI,IZZI,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,47.0
2024-12-26,2024,12,Ciudad de México,OTROS,BAIT,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,999.0,0.0,7.0
2024-12-26,2024,12,Ciudad de México,OTROS,SKY,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,0.0,0.0,22.0
2024-12-26,2024,12,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,297.0,0.0,21.0
2024-12-26,2024,12,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,26.0
2024-12-26,2024,12,Ciudad de México,OTROS,SKY,TV,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,0.0,0.0,25.0
2024-12-26,2024,12,Morelos,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A HACERLA EFECTIVA,CONCILIADA,True,0.0,200.0,0.0,133.0
2024-12-26,2024,12,Estado de México,IZZI,IZZI,TV,Atención al Cliente,NEGATIVA A LA VENTA DE UN BIEN O A LA PRESTACION DE UN SERVICIO,DESISTIMIENTO,False,0.0,0.0,0.0,84.0
2024-12-27,2024,12,Chihuahua,IZZI,IZZI,TV,Facturación y Pagos,NO RESPETO ACUERDO PREVIO,CONCILIADA,True,680.0,423.0,0.6220588235294118,35.0
2024-12-27,2024,12,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,0.0,1051.32,0.0,10.0
2024-12-27,2024,12,Ciudad de México,AT&T,AT&T,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,35.0
2024-12-27,2024,12,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Contratos y Condiciones,NEGATIVA A LA RESCISION,DESISTIMIENTO,False,0.0,0.0,0.0,12.0
2024-12-27,2024,12,Yucatán,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A BONIFICACION POR CAMBIO DE PRODUCTO,DESISTIMIENTO,False,0.0,0.0,0.0,61.0
2024-12-30,2024,12,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,0.0,0.0,11.0
2024-12-30,2024,12,Ciudad de México,OTROS,BAIT,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,100.0,0.0,0.0,11.0
2024-12-30,2024,12,Ciudad de México,OTROS,SKY,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,CONCILIADA,True,0.0,0.0,0.0,11.0
2024-12-30,2024,12,Ciudad de México,OTROS,BAIT,Telefonía Móvil,Publicidad y Promociones,NEGATIVA A LA ENTREGA,CONCILIADA,True,100.0,1200.0,12.0,22.0
2024-12-30,2024,12,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,25.0
2024-12-31,2024,12,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,"Entrega, Cambios y Garantías",NEGATIVA A CAMBIO O DEVOLUCION,CONCILIADA,True,714.0,1114.01,1.5602380952380952,13.0
2024-12-31,2024,12,Ciudad de México,AT&T,AT&T,Telefonía Móvil,"Entrega, Cambios y Garantías",DEFICIENCIA EN LA REPARACION,DESISTIMIENTO,False,0.0,0.0,0.0,21.0
2024-12-31,2024,12,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,180.0,0.0,9.0
2024-12-31,2024,12,Ciudad de México,AT&T,AT&T,Telefonía Móvil,Contratos y Condiciones,NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,0.0,0.0,9.0
2024-12-31,2024,12,Veracruz,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,NEGATIVA A CORREGIR ERRORES,CONCILIADA,True,0.0,0.0,0.0,59.0
2025-01-02,2025,1,Chihuahua,IZZI,IZZI,TV,Contratos y Condiciones,NO SE ENTREGO,CONCILIADA,True,0.0,0.0,0.0,56.0
2025-01-02,2025,1,Chihuahua,AT&T,AT&T,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A CAMBIO O DEVOLUCION,NO CONCILIADA,True,0.0,0.0,0.0,124.0
2025-01-02,2025,1,Querétaro,TELMEX,TELMEX,Telefonía Fija,Contratos y Condiciones,NEGATIVA A LA RESCISION,CONCILIADA,True,0.0,0.0,0.0,62.0
2025-01-03,2025,1,Chihuahua,OTROS,SKY,TV,Facturación y Pagos,NEGATIVA A CORREGIR ERRORES,CONCILIADA,True,1326.0,1326.0,1.0,48.0
2025-01-03,2025,1,Ciudad de México,OTROS,BAIT,Telefonía Móvil,Publicidad y Promociones,NEGATIVA A HACERLA EFECTIVA,DESISTIMIENTO,False,20.0,0.0,0.0,25.0
2025-01-03,2025,1,Ciudad de México,IZZI,IZZI,TV,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,1275.0,0.0,11.0
2025-01-03,2025,1,Ciudad de México,IZZI,IZZI,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,IMPROCEDENTE,False,0.0,0.0,0.0,11.0
2025-01-03,2025,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,200.0,200.0,1.0,11.0
2025-01-03,2025,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,0.0,501.0,0.0,11.0
2025-01-03,2025,1,Querétaro,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,NEGATIVA A CORREGIR ERRORES,CONCILIADA,True,0.0,0.0,0.0,54.0
2025-01-03,2025,1,Querétaro,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,NEGATIVA A CORREGIR ERRORES,CONCILIADA,True,0.0,0.0,0.0,54.0
2025-01-03,2025,1,Yucatán,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,NEGATIVA A CORREGIR ERRORES,DESISTIMIENTO,False,0.0,0.0,0.0,49.0
2025-01-06,2025,1,Guerrero,TELMEX,TELMEX,Internet,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,0.0,0.0,58.0
2025-01-06,2025,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,NO CONCILIADA,True,0.0,0.0,0.0,10.0
2025-01-06,2025,1,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,Publicidad y Promociones,"PLAZOS, CANTIDADES, CONDICIONES",CONCILIADA,True,0.0,329.0,0.0,8.0
2025-01-06,2025,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,1343.93,779.48,0.5800004464518241,37.0
